,timestamp,gps_timestamp,latitude,latitude_error,longitude,longitude_error,altitude,altitude_error,velocity,velocity_error,heading,heading_error,magnetic_declination,nsat,imu_timestamp,ax,ay,az,gx,gy,gz,compass_timestamp,compass_heading,barometer_timestamp,temperature,pressure,barometer_altitude,adc_timestamp,A0,A1,A2,A3,heart_rate,battery_voltage,North,East,Down,smoothed_velocity,smoothed_heading
11,1654315471.31648,1654315471.3119729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315471.297672,0.20350714111328125,-0.06943184814453125,7.654262707519531,-0.018646931996969873,0.0017481498747159256,-0.2595419847328244,1654315471.3123767,229.5937612812547,1654315471.2297666,34.55785351818818,100110.4464226128,0.1007427702891428,1654315471.069624,3900,4256,4600,4502,3900,4256,0.0,-0.0,0.0,0.0,0.0
12,1654315472.3410597,1654315472.084471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315472.2318351,0.25139117431640623,-0.1005564697265625,7.742848168945312,-0.016840510459763418,0.001165433249810617,-0.29770992366412213,1654315472.246079,229.94330946243883,1654315472.3402846,34.563515749852506,100107.75363984014,0.1014084654329328,1654315472.1727154,4683,4350,4390,4336,4683,4350,0.0,-0.0,0.0,0.0,0.0
13,1654315472.3412845,1654315472.084471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315472.2318351,0.25139117431640623,-0.1005564697265625,7.742848168945312,-0.016840510459763418,0.001165433249810617,-0.29770992366412213,1654315472.246079,229.94330946243883,1654315472.3402846,34.563515749852506,100107.75363984014,0.1014084654329328,1654315472.1727154,4683,4350,4390,4336,4683,4350,0.0,-0.0,0.0,0.0,0.0
14,1654315472.6766331,1654315472.3565245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315472.6696286,0.12210428466796874,-0.047884033203124995,7.671022119140624,-0.018122487034555098,0.0021560515121496417,-0.46564885496183206,1654315472.6656094,229.31394834653437,1654315472.5389369,34.580501554531686,100115.37106445365,0.10187117688486014,1654315472.5396328,5151,4520,4387,4701,5151,4520,0.0,-0.0,0.0,0.0,0.0
15,1654315473.490015,1654315473.3525436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315473.4830275,0.24181436767578124,-0.0383072265625,7.666233715820312,-0.01899656197191306,0.0016316065497348638,-0.3969465648854962,1654315473.3870356,229.64439032054835,1654315473.4893,34.563515749852506,100109.77470622402,0.10246532297356503,1654315473.264183,4901,4669,4429,4681,4901,4669,0.0,-0.0,0.0,0.0,0.0
16,1654315473.5856647,1654315473.3525436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315473.572247,0.2705447875976562,-0.08858546142578125,7.644685900878906,-0.019521006934327834,0.002680496474564419,-0.3282442748091603,1654315473.5631864,229.5342763046212,1654315473.4893,34.57483976799176,100109.4194611667,0.10171301891686246,1654315473.264183,4901,4669,4429,4681,4901,4669,0.0,-0.0,0.0,0.0,0.0
17,1654315473.6185136,1654315473.3525436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315473.6088572,0.1867477294921875,-0.06943184814453125,7.666233715820312,-0.01771458539712138,0.0025056814870928266,-0.17557251908396945,1654315473.604609,229.5342763046212,1654315473.4893,34.57483976799176,100109.4194611667,0.10171301891686246,1654315473.6154885,3978,4335,4676,4659,3978,4335,0.0,-0.0,0.0,0.0,0.0
18,1654315474.5151217,1654315474.3158824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315474.507496,0.2561795776367187,-0.08140285644531249,7.601590270996093,-0.018646931996969873,0.002097779849659111,-0.24427480916030533,1654315474.3988335,229.3732556470839,1654315474.4046388,34.5465286095076,100121.67848812047,0.10154880843573744,1654315474.3208337,5254,4280,4265,4329,5254,4280,0.0,-0.0,0.0,0.0,0.0
19,1654315474.5783765,1654315474.3158824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315474.5638757,0.20350714111328125,-0.055066638183593745,7.625532287597656,-0.0179476720470835,0.0009906182623390244,-0.19083969465648856,1654315474.552371,230.23470712922844,1654315474.4046388,34.5465286095076,100107.64845823834,0.10202044739386684,1654315474.3208337,5254,4280,4265,4329,5254,4280,0.0,-0.0,0.0,0.0,0.0
20,1654315475.4905612,1654315475.3433733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315475.4829066,0.22026655273437498,-0.086191259765625,7.587225061035156,-0.016490880484820232,0.0026222248120738884,-0.37404580152671757,1654315475.3783944,229.4326684686899,1654315475.3187256,34.563515749852506,100125.11528434239,0.10090696620227657,1654315475.1843834,5255,4686,4687,4694,5255,4686,0.0,-0.0,0.0,0.0,0.0
21,1654315476.2126534,1654315475.3433733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315476.2059238,0.19153613281249998,-0.05985504150390625,7.5153990112304685,-0.018064215372064565,0.0023891381621117653,-0.366412213740458,1654315476.091155,229.83275598713496,1654315476.0949192,34.563515749852506,100100.49206208705,0.1014950247359292,1654315475.994643,4096,4249,4677,4286,4096,4249,0.0,-0.0,0.0,0.0,0.0
22,1654315477.2866828,1654315477.0791552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315477.1866436,0.2059013427734375,-0.0526724365234375,7.702146740722656,-0.018239030359536158,0.0007575316123769011,-0.1984732824427481,1654315477.2740052,229.94330946243883,1654315477.272651,34.57483976799176,100115.7265956119,0.10183839830901431,1654315477.0618222,4978,4268,4553,4226,4978,4268,0.0,-0.0,0.0,0.0,0.0
23,1654315478.2744591,1654315478.0900311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315478.1650114,0.2753331909179687,-0.047884033203124995,7.584830859375,-0.01835557368451722,0.0016316065497348638,-0.366412213740458,1654315478.2650096,229.3648376009893,1654315478.1424062,34.5918246827145,100109.1363764057,0.10128308785685824,1654315478.1387138,3942,4360,4619,4656,3942,4360,0.0,-0.0,0.0,0.0,0.0
24,1654315479.2816548,1654315479.07213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315479.2755616,0.2154781494140625,-0.05985504150390625,7.656656909179687,-0.018646931996969873,0.0019812365246780488,-0.26717557251908397,1654315479.2715943,229.83275598713496,1654315479.1185968,34.57483976799176,100118.88004444496,0.10090696620227657,1654315479.1289694,5244,4625,4470,4686,5244,4625,0.0,-0.0,0.0,0.0,0.0
25,1654315480.2738714,1654315480.0744643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315480.17025,0.21787235107421873,-0.05746083984375,7.6279264892578125,-0.018646931996969873,0.001165433249810617,-0.366412213740458,1654315480.2605135,229.54302691251823,1654315480.2643387,34.55219113808405,100111.54592124753,0.10038164799585192,1654315480.2650888,3900,4371,4251,4353,3900,4371,0.0,-0.0,0.0,0.0,0.0
26,1654315481.2741945,1654315481.0776384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315481.1480536,0.17956512451171874,-0.0143652099609375,7.735665563964844,-0.0179476720470835,0.002330866499621234,-0.32061068702290074,1654315481.270152,230.05382605006437,1654315481.138421,34.580501554531686,100111.08513137948,0.10062631781259879,1654315481.0354657,3899,4617,4213,4675,3899,4617,0.0,-0.0,0.0,0.0,0.0
27,1654315481.3092637,1654315481.2974288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315481.2820487,0.19632453613281248,-0.105344873046875,7.668627917480468,-0.01835557368451722,0.0017481498747159256,-0.32061068702290074,1654315481.2988198,230.05382605006437,1654315481.138421,34.5918246827145,100111.08513137948,0.10128308785685824,1654315481.0354657,3899,4617,4213,4675,3899,4617,0.0,-0.0,0.0,0.0,0.0
28,1654315482.2441676,1654315482.2314787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315482.233421,0.22026655273437498,-0.12210428466796874,7.690175732421874,-0.019229648621875182,0.0027387681370549502,-0.3053435114503817,1654315482.2395234,229.49218696511124,1654315482.0888171,34.57483976799176,100112.11221332553,0.10138460204939914,1654315482.1081133,4601,4675,4252,4621,4601,4675,0.0,-0.0,0.0,0.0,0.0
29,1654315483.280675,1654315483.0737593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315483.185452,0.28012159423828126,-0.06943184814453125,7.673416320800781,-0.01829730202202669,0.0021560515121496417,-0.35877862595419846,1654315483.1764884,229.32227705949103,1654315483.2799928,34.569177833109535,100105.5941055277,0.1010084804292688,1654315483.1075673,5161,4354,4668,4514,5161,4354,0.0,-0.0,0.0,0.0,0.0
30,1654315484.298893,1654315484.0783906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315484.2034883,0.023942016601562498,-0.05746083984375,7.649474304199218,-0.01771458539712138,0.001223704912301148,-0.35877862595419846,1654315484.2947567,229.42412871356058,1654315484.134958,34.563515749852506,100114.52183027768,0.10208916263506063,1654315484.201633,3954,4274,4255,4592,3954,4274,0.0,-0.0,0.0,0.0,0.0
31,1654315485.280531,1654315485.0764365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315485.1879573,0.19393033447265623,-0.07422025146484375,7.630320690917968,-0.018122487034555098,0.0009323465998484936,-0.37404580152671757,1654315485.2764845,229.72216642928097,1654315485.0306375,34.586163192761774,100112.11221332553,0.10104731298488434,1654315484.9938133,3920,4675,4643,4236,3920,4675,0.0,-0.0,0.0,0.0,0.0
32,1654315485.3109508,1654315485.3041344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315485.1879573,0.201112939453125,-0.0526724365234375,7.587225061035156,-0.0179476720470835,0.0015733348872443331,-0.2595419847328244,1654315485.3045464,229.72216642928097,1654315485.2879205,34.586163192761774,100112.11221332553,0.10104731298488434,1654315485.2890456,4872,4250,4604,4659,4872,4250,0.0,-0.0,0.0,0.0,0.0
33,1654315486.5664043,1654315486.313402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315486.4738145,0.22266075439453123,-0.06943184814453125,7.711723547363281,-0.017772857059611912,0.0016316065497348638,-0.1984732824427481,1654315486.5562956,229.32227705949103,1654315486.5557857,34.580501554531686,100109.59719508681,0.10190999420314428,1654315486.270065,4822,4468,4223,4314,4822,4468,0.0,-0.0,0.0,0.0,0.0
34,1654315486.6912978,1654315486.313402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315486.6563497,0.181959326171875,-0.055066638183593745,7.690175732421874,-0.01829730202202669,0.0025639531495833577,-0.4351145038167939,1654315486.6789742,229.83275598713496,1654315486.5557857,34.57483976799176,100110.6242947681,0.1024414594128531,1654315486.689956,4365,4670,4433,4686,4365,4670,0.0,-0.0,0.0,0.0,0.0
35,1654315487.547242,1654315487.350104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315487.4545596,0.19871873779296872,-0.076614453125,7.577648254394531,-0.018646931996969873,0.0011071615873200862,-0.25190839694656486,1654315487.5433228,229.72216642928097,1654315487.3146057,34.569177833109535,100108.28673436466,0.10089200746402627,1654315487.2057302,4034,4392,4336,4690,4034,4392,0.0,-0.0,0.0,0.0,0.0
36,1654315488.482938,1654315488.481951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315488.3811898,0.18435352783203124,-0.033518823242187495,7.6279264892578125,-0.01987063690927102,0.0013402482372822096,-0.25190839694656486,1654315488.464847,229.82342537026372,1654315488.4751577,34.580501554531686,100108.28673436466,0.10151890006915298,1654315488.3429565,4585,4442,4260,4272,4585,4442,0.0,-0.0,0.0,0.0,0.0
37,1654315488.4831622,1654315488.481951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315488.3811898,0.18435352783203124,-0.033518823242187495,7.6279264892578125,-0.01987063690927102,0.0013402482372822096,-0.25190839694656486,1654315488.464847,229.82342537026372,1654315488.4751577,34.580501554531686,100108.28673436466,0.10151890006915298,1654315488.3429565,4585,4442,4260,4272,4585,4442,0.0,-0.0,0.0,0.0,0.0
38,1654315488.5560226,1654315488.481951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315488.545896,0.22026655273437498,-0.04548983154296875,7.790732202148437,-0.016665695472291825,0.0015150632247538022,-0.1984732824427481,1654315488.5361884,229.77284879003835,1654315488.4751577,34.563515749852506,100106.79876270035,0.102011508346469,1654315488.3429565,4585,4442,4260,4272,4585,4442,0.0,-0.0,0.0,0.0,0.0
39,1654315489.4232025,1654315489.4226005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315489.331204,0.2442085693359375,-0.06943184814453125,7.644685900878906,-0.017481498747159256,0.001922964862187518,-0.33587786259541985,1654315489.3111527,229.60263430378185,1654315489.2053473,34.57483976799176,100108.57001299754,0.10187117688486014,1654315489.1819947,4929,4684,4398,4237,4929,4684,0.0,-0.0,0.0,0.0,0.0
40,1654315490.334139,1654315490.3240364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315490.3258984,0.21787235107421873,-0.086191259765625,7.687781530761718,-0.019521006934327834,0.001922964862187518,-0.17557251908396945,1654315490.3150637,229.89276911427996,1654315490.1771736,34.586163192761774,100112.5730678672,0.10238767428577544,1654315490.089997,3928,4639,4576,4235,3928,4639,0.0,-0.0,0.0,0.0,0.0
41,1654315491.3050742,1654315491.0828037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315491.1908512,0.19393033447265623,-0.06703764648437499,7.7787611938476555,-0.018705203659460403,0.0022725948371307035,-0.22137404580152673,1654315491.2109246,229.83275598713496,1654315491.304388,34.5918246827145,100120.65130971109,0.10101738228891599,1654315491.121374,3951,4656,4662,4681,3951,4656,0.0,-0.0,0.0,0.0,0.0
42,1654315491.3420165,1654315491.3294587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315491.3149097,0.16759411621093748,-0.08379705810546874,7.6470801025390625,-0.0179476720470835,0.0033214847619602588,-0.366412213740458,1654315491.335296,229.55181128974218,1654315491.304388,34.5918246827145,100113.88316333937,0.10101738228891599,1654315491.121374,3951,4656,4662,4681,3951,4656,0.0,-0.0,0.0,0.0,0.0
43,1654315491.3727562,1654315491.3546793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315491.3551733,0.23702596435546874,-0.0909796630859375,7.587225061035156,-0.01899656197191306,0.0013402482372822096,-0.26717557251908397,1654315491.3632917,229.55181128974218,1654315491.304388,34.586163192761774,100113.88316333937,0.10163535902746879,1654315491.121374,3951,4656,4662,4681,3951,4656,0.0,-0.0,0.0,0.0,0.0
44,1654315492.3789868,1654315492.369803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315492.3704312,0.09576806640624999,-0.01915361328125,7.714117749023437,-0.018646931996969873,0.0018064215372064565,-0.3053435114503817,1654315492.2790966,229.88331457801954,1654315492.3648589,34.569177833109535,100108.57001299754,0.10165922612190292,1654315492.2630825,5252,4615,4665,4693,5252,4615,0.0,-0.0,0.0,0.0,0.0
45,1654315492.4883473,1654315492.369803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315492.4788058,0.24660277099609373,-0.05027823486328125,7.704540942382812,-0.01893829030942253,0.0029718547870170734,-0.3969465648854962,1654315492.4842312,229.48352509986276,1654315492.3648589,34.586163192761774,100114.52183027768,0.10188612339288805,1654315492.2630825,5252,4615,4665,4693,5252,4615,0.0,-0.0,0.0,0.0,0.0
46,1654315493.305242,1654315493.0784311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1654315493.1834877,0.16998831787109375,-0.076614453125,7.692569934082031,-0.0196375502593089,0.0017481498747159256,-0.37404580152671757,1654315493.2143958,229.83275598713496,1654315493.0618052,34.586163192761774,100108.74738594309,0.10062631781259879,1654315493.0138605,5241,4490,4675,4252,5241,4490,0.0,-0.0,0.0,0.0,0.0
